"market","ticker","date","time","trade_price","number_of_trades","trade_money","trade_volume","direction","buy1_price","buy2_price","buy3_price","buy4_price","buy5_price","sell1_price","sell2_price","sell3_price","sell4_price","sell5_price","buy1_quantity","buy2_quantity","buy3_quantity","buy4_quantity","buy5_quantity","sell1_quantity","sell2_quantity","sell3_quantity","sell4_quantity","sell5_quantity"
"sz",1,20141016,101730,10.11,9,102696,102,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,3731,6471,7686,4232,3544,480,1688,2161,2217,7202
"sz",1,20141016,101733,10.1,6,178880,177,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,3672,6471,7686,4232,3544,384,1688,2161,2197,7202
"sz",1,20141016,101736,10.11,1,101096,100,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,3671,6562,7686,4232,3544,284,1696,2161,2197,7202
"sz",1,20141016,101738,10.1,1,23232,23,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,3673,6562,7686,4232,3544,467,1696,2135,2197,7202
"sz",1,20141016,101742,10.1,2,4696,4,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,3674,6572,7676,4232,3544,833,1717,2135,2197,7202
"sz",1,20141016,101747,10.1,23,1015456,1006,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,2674,6572,7696,4232,3544,906,1930,2135,2247,7208
"sz",1,20141016,101750,10.11,4,152608,151,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,2623,6852,7696,4232,3544,806,1930,2135,2247,7208
"sz",1,20141016,101754,10.11,2,25280,25,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,2923,6852,7696,4232,3544,753,2030,2140,2247,7208
"sz",1,20141016,101756,10.11,6,120192,119,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,2855,6852,7696,4232,3544,756,2080,2140,2247,7208
"sz",1,20141016,101800,10.1,91,2883656,2855,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6852,7696,4232,3544,5323,209,870,2056,2140,1947
"sz",1,20141016,101803,10.09,2,52032,52,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6830,7706,4232,3544,5323,179,889,2056,2140,1947
"sz",1,20141016,101806,10.11,5,181808,180,"B",10.09,10.08,10.07,10.06,10.05,10.11,10.12,10.13,10.14,10.15,6830,7755,4232,3564,5323,881,2056,2140,1947,7208
"sz",1,20141016,101812,10.09,3,46432,46,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6814,7745,4232,3564,5323,30,1082,2056,2094,1897
"sz",1,20141016,101815,10.1,3,10752,10,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6805,7745,4232,3564,5323,197,1078,2050,2094,1897
"sz",1,20141016,101818,10.1,6,115128,114,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6791,7765,4232,3569,5323,148,1008,2050,2094,1897
"sz",1,20141016,101821,10.1,11,138360,137,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6778,7765,4232,3569,5323,24,1244,2060,2084,1897
"sz",1,20141016,101824,10.1,9,33528,33,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,0,6783,7765,4232,3569,1210,1960,2084,1897,7208
"sz",1,20141016,101827,10.1,9,25048,25,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6766,7765,4232,3569,5323,41,1279,1960,2084,1897
"sz",1,20141016,101830,10.11,8,47680,47,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,19,6781,7767,4232,3569,1294,1960,2084,1897,7208
"sz",1,20141016,101832,10.11,11,356456,354,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6480,7767,4232,3569,5323,145,1269,1960,2084,1897
"sz",1,20141016,101836,10.1,2,110088,109,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6490,7827,4232,3569,5330,36,1273,2003,2084,1897
"sz",1,20141016,101839,10.1,2,46448,46,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6480,7827,4232,3569,5330,30,1273,2003,2084,1897
"sz",1,20141016,101841,10.09,1,408,0,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6493,7827,4232,3569,5330,40,1273,2006,2084,1897
"sz",1,20141016,101844,10.1,5,72896,72,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,6,6469,7827,4227,3569,1273,2006,2084,1897,7607
"sz",1,20141016,101848,10.1,2,25248,25,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,192,6449,7827,4227,3569,1273,2006,2084,1897,7637
"sz",1,20141016,101850,10.11,5,101104,100,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,192,6489,7827,4227,3569,1173,2006,2084,1897,7637
"sz",1,20141016,101853,10.1,3,10096,10,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,182,6492,7827,4227,3569,1169,1939,2084,1897,7637
"sz",1,20141016,101857,10.11,2,14344,14,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,178,6492,7827,4227,3569,1159,1939,2084,1897,7638
"sz",1,20141016,101900,10.1,1,10096,10,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,168,6517,7817,4227,3569,1259,1939,2084,1897,7638
"sz",1,20141016,101902,10.1,1,21760,22,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,162,6532,7817,4227,3569,1259,1939,2047,1897,7638
"sz",1,20141016,101906,10.11,2,101104,100,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,172,6544,7917,4227,3569,1165,1939,2047,1897,7638
"sz",1,20141016,101909,10.11,1,5048,5,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,212,6648,7917,4227,3569,1150,1939,2047,1897,7638
"sz",1,20141016,101914,10.1,1,24240,24,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,283,6648,7917,4227,3589,1154,1939,2047,1897,7638
"sz",1,20141016,101918,10.11,7,17192,17,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,282,6648,7917,4227,3589,1061,1939,2047,1897,7638
"sz",1,20141016,101921,10.11,11,249600,247,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,228,6648,7917,4227,3589,942,1939,2047,1897,7638
"sz",1,20141016,101924,10.11,7,15168,15,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,259,6698,7917,4210,3589,927,1939,2047,1897,7638
"sz",1,20141016,101927,10.1,9,73672,73,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,533,6699,7917,4210,3589,980,1939,2047,1897,7608
"sz",1,20141016,101930,10.11,6,41992,41,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,528,6699,7917,4210,3589,958,1939,2041,1897,7608
"sz",1,20141016,101932,10.1,2,10104,10,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,518,6699,7917,4210,3589,1171,1939,2041,1897,7608
"sz",1,20141016,101936,10.11,6,202200,200,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,518,6699,7917,4210,3589,976,1939,2001,1897,7608
"sz",1,20141016,101939,10.1,1,19184,19,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,499,6699,7917,4240,3589,976,1939,2308,1847,7608
"sz",1,20141016,101941,10.11,1,20224,20,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,609,6691,7917,4240,3589,986,1945,2308,1847,7608
"sz",1,20141016,101945,10.1,5,40800,41,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,569,6691,7917,4240,3589,1001,1945,2308,1847,7608
"sz",1,20141016,101948,10.11,7,101104,100,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,589,6691,7917,4240,3589,1051,1945,2308,1847,7608
"sz",1,20141016,101950,10.11,5,131400,130,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,559,6691,7917,4240,3589,951,2054,2308,1847,7608
"sz",1,20141016,101954,10.11,10,457128,452,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,156,6691,7917,4240,3589,947,2072,2308,1847,7608
"sz",1,20141016,101957,10.1,1,5048,5,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,151,6693,7917,4245,3589,1247,2082,2334,1847,7608
"sz",1,20141016,101959,10.1,1,10096,10,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,146,6693,7917,4245,3589,1251,2082,2334,1847,7608
"sz",1,20141016,102002,10.1,5,69224,69,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,85,6693,7917,4245,3589,1323,2082,2334,1847,7608
"sz",1,20141016,102006,10.11,2,102112,101,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,99,6693,7917,4245,3669,1223,2082,2334,1847,7628
"sz",1,20141016,102009,10.1,10,141424,140,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,3,6693,7917,4245,3669,1209,2082,2334,1847,7628
"sz",1,20141016,102014,10.1,1,3168,3,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6693,7917,4245,3669,5250,22,1212,2062,2334,1847
"sz",1,20141016,102018,10.09,12,33880,34,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6688,7917,4246,3669,5250,200,1252,2062,2334,1847
"sz",1,20141016,102021,10.1,13,179776,178,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6688,7917,4246,3674,5250,22,1252,2066,2334,1847
"sz",1,20141016,102024,10.1,11,22224,22,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,8,6686,7917,4246,3674,1252,2066,2334,1847,7628
"sz",1,20141016,102026,10.1,1,3128,3,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,26,6686,7917,4246,3674,1252,2066,2334,1847,7628
"sz",1,20141016,102031,10.1,5,13232,13,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,13,6696,7977,4246,3674,1279,2066,2334,1847,7628
"sz",1,20141016,102035,10.1,5,115040,114,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6616,7977,4242,3674,5260,226,1179,1966,2334,1847
"sz",1,20141016,102038,10.09,1,400,0,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6616,7977,4312,3674,5260,226,1179,1894,2334,1847
"sz",1,20141016,102045,10.09,1,1008,1,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6615,7977,4312,3674,5321,378,1182,1894,2334,1847
"sz",1,20141016,102048,10.09,2,529728,525,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6090,8002,4312,3674,5321,525,1168,1894,2334,1847
"sz",1,20141016,102051,10.09,5,228136,226,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6006,8002,4312,3674,5121,423,1168,1894,2334,1847
"sz",1,20141016,102052,10.1,2,6056,6,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6006,8002,4312,3674,5121,561,1168,1894,2334,1847
"sz",1,20141016,102100,10.09,9,306128,303,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6016,8017,4312,3674,5151,328,1196,1894,2334,1847
"sz",1,20141016,102103,10.09,1,21736,22,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6014,8017,4312,3674,5151,328,1159,968,2334,1847
"sz",1,20141016,102106,10.1,2,250336,248,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,5866,8017,4312,3674,5153,228,1159,968,2334,1847
"sz",1,20141016,102109,10.1,1,6056,6,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,5866,8017,4312,3674,5247,381,1159,968,2334,1847
"sz",1,20141016,102112,10.1,2,20200,20,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,5868,8017,4312,3674,5247,361,1194,968,2334,1847
"sz",1,20141016,102118,10.1,8,21208,21,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,5837,8017,4362,3674,5250,508,1194,968,2334,1847
"sz",1,20141016,102121,10.11,22,628464,622,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,547,5837,8017,4362,3674,1094,968,2334,1847,7659
"sz",1,20141016,102124,10.1,1,15152,15,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,551,5857,8017,4362,3674,1094,968,2334,1847,7659
"sz",1,20141016,102127,10.11,5,31320,31,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,536,6057,8069,4362,3674,1086,968,2334,1847,7675
"sz",1,20141016,102130,10.1,5,46488,46,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,521,5997,8122,4362,3762,1055,968,2334,1847,7675
"sz",1,20141016,102133,10.1,2,36368,36,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,485,5997,8123,4362,3762,1055,968,2334,1847,7675
"sz",1,20141016,102135,10.1,4,106144,105,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,535,6019,8125,4362,3762,1095,968,2334,1847,7675
"sz",1,20141016,102138,10.1,1,10096,10,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,536,6019,8125,4362,3762,1095,968,2334,1847,7675
"sz",1,20141016,102145,10.1,3,95952,95,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,514,6174,8125,4362,3762,1101,978,2334,1847,7675
"sz",1,20141016,102147,10.1,1,195936,194,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,321,6272,8125,4362,3762,1101,978,2334,1847,7685
"sz",1,20141016,102151,10.1,1,30304,30,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,398,6632,8125,4362,3789,1101,988,2337,1847,7685
"sz",1,20141016,102154,10.1,1,3840,4,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,349,6632,8125,4362,3791,1101,988,2337,1847,7685
"sz",1,20141016,102156,10.1,2,52528,52,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,287,6632,8125,4362,3791,1101,1017,2337,1847,7685
"sz",1,20141016,102200,10.11,3,31328,31,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,176,6632,8125,4362,3781,1091,1017,2337,1847,7685
"sz",1,20141016,102203,10.1,10,173264,171,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,4,6671,8125,4362,3781,1091,1017,2337,1847,7425
"sz",1,20141016,102209,10.1,3,10096,10,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,94,6681,8117,4365,3781,1197,1017,2337,1847,7425
"sz",1,20141016,102215,10.1,1,3856,4,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,8,6691,8117,4365,3781,1198,1117,2337,1847,7425
"sz",1,20141016,102218,10.11,3,8096,8,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,8,6751,8117,4365,3781,1190,1117,2337,1847,7425
"sz",1,20141016,102221,10.11,11,78832,78,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,90,6751,8117,4365,3781,1137,1117,2337,1847,7425
"sz",1,20141016,102224,10.11,7,49504,49,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,60,6751,8117,4365,3781,1118,1117,2337,1847,7425
"sz",1,20141016,102227,10.11,11,42448,42,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,52,6746,8117,4365,3781,1084,1117,2337,1847,7425
"sz",1,20141016,102230,10.11,29,1101568,1089,"B",10.11,10.09,10.08,10.07,10.06,10.12,10.13,10.14,10.15,10.16,3,6746,8114,4365,3781,1117,2337,1847,7425,4131
"sz",1,20141016,102233,10.11,5,7456,8,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.12,10.13,10.14,10.15,6746,8114,4365,3781,5272,17,1117,2337,1847,7425
"sz",1,20141016,102236,10.1,1,17808,17,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,82,6746,8115,4365,3781,31,1117,2337,1847,7425
"sz",1,20141016,102239,10.1,3,24640,25,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,69,6746,8115,4365,3816,31,1117,2337,1847,7425
"sz",1,20141016,102245,10.11,2,31344,31,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,64,22,6746,8115,4365,1117,2367,1847,7425,4136
"sz",1,20141016,102250,10.11,1,10112,10,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,54,127,6746,8115,4365,1143,2367,1947,7425,4136
"sz",1,20141016,102253,10.1,6,109136,108,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,73,6746,8115,4365,3816,50,1143,2367,1947,7425
"sz",1,20141016,102302,10.1,2,21744,21,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,169,6786,8115,4335,3816,90,1173,2367,1949,7425
"sz",1,20141016,102306,10.11,7,101104,100,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,169,6786,8115,4335,3816,770,1173,2367,1949,7425
"sz",1,20141016,102309,10.1,1,10096,10,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,161,6784,8115,4335,3816,776,1211,2367,1949,7425
"sz",1,20141016,102314,10.1,2,1152,2,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,160,6786,8115,4335,3816,876,1213,2367,1949,7425
"sz",1,20141016,102318,10.11,3,9088,9,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,160,6787,8115,4307,3816,931,1213,2367,1949,7425
"sz",1,20141016,102321,10.1,9,181984,180,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,173,6792,8115,4307,3816,764,1213,2367,1899,7425
"sz",1,20141016,102324,10.11,6,12128,12,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,175,6792,8115,4307,3816,762,1213,2367,1899,7425
"sz",1,20141016,102327,10.11,6,13152,13,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,175,6792,8115,4377,3816,754,1213,2367,1899,7425
"sz",1,20141016,102330,10.11,9,22784,22,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,181,6792,8115,4377,3816,735,1247,2367,1899,7425
"sz",1,20141016,102332,10.11,3,61664,61,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,161,6792,8115,4222,3816,694,1297,2367,1899,7425
"sz",1,20141016,102336,10.1,5,209168,207,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,67,6797,8115,4222,3816,886,1297,2367,1899,7425
"sz",1,20141016,102341,10.1,4,30288,30,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,47,6803,8115,4222,3816,886,1297,2367,1899,7425
"sz",1,20141016,102344,10.1,4,24656,24,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,23,6803,8115,4222,3816,886,1297,2367,1899,7425
"sz",1,20141016,102350,10.11,1,101088,100,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1053,6823,8121,4222,3816,806,1297,2377,1899,7525
"sz",1,20141016,102353,10.1,3,3600,4,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1049,6823,8121,4222,3816,803,1297,2377,1899,7525
"sz",1,20141016,102400,10.1,4,150480,149,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,942,6803,8121,4222,3816,838,1297,2377,1909,7525
"sz",1,20141016,102401,10.1,1,21760,22,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,921,6803,8121,4222,3816,838,1297,2377,1909,7525
"sz",1,20141016,102406,10.11,1,101104,100,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,921,6885,8131,4222,3816,742,1297,2377,1909,7525
"sz",1,20141016,102408,10.1,3,332288,329,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,617,6885,8131,4222,3816,766,1297,2377,1909,7525
"sz",1,20141016,102414,10.1,3,19312,19,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,748,7085,8131,4222,3840,805,1297,2377,1905,7525
"sz",1,20141016,102418,10.11,5,20224,20,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,741,7085,8131,4222,3840,788,1297,2377,1907,7525
"sz",1,20141016,102421,10.11,8,151184,149,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,734,7085,8131,4222,3840,645,1297,2377,1907,7525
"sz",1,20141016,102424,10.11,8,27280,27,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,724,7095,8131,4222,3840,638,1339,2377,1907,7525
"sz",1,20141016,102427,10.11,9,165440,164,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,706,7095,8131,4222,3840,614,1339,2387,1907,7525
"sz",1,20141016,102430,10.11,12,32336,32,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,742,7095,8131,4222,3995,590,2122,2387,1907,7525
"sz",1,20141016,102432,10.11,3,27312,27,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,742,7095,8131,4222,4005,563,2022,2387,1907,7525
"sz",1,20141016,102435,10.1,1,5040,5,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,737,7095,8131,4222,4005,618,2022,2387,1907,7525
"sz",1,20141016,102439,10.11,7,120320,119,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,769,7098,8131,4222,4005,499,2022,2387,1907,7525
"sz",1,20141016,102441,10.1,1,400,0,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,769,7098,8131,4222,4005,599,2022,2387,1907,7525
"sz",1,20141016,102448,10.1,3,67712,67,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,707,6978,8131,4222,4005,607,2022,2387,1907,7525
"sz",1,20141016,102450,10.1,1,40400,40,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,667,6978,8131,4222,4005,607,2022,2387,1907,7525
"sz",1,20141016,102453,10.11,4,101088,100,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,667,6971,8131,4222,4005,655,2022,2387,1907,7525
"sz",1,20141016,102456,10.1,22,748816,742,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6971,8131,4222,4005,5303,1196,655,2026,2387,1907
"sz",1,20141016,102501,10.1,2,50512,50,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6974,8131,4222,4005,5303,1152,730,2026,2387,1907
"sz",1,20141016,102506,10.09,3,126528,125,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6877,8131,4192,4035,5303,1157,727,2036,2377,1907
"sz",1,20141016,102508,10.1,1,33328,33,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6877,8131,4192,4035,5303,1163,727,2036,2377,1907
"sz",1,20141016,102512,10.1,1,124240,123,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6877,8131,4192,4035,5352,1162,837,2036,2367,1907
"sz",1,20141016,102518,10.1,9,59584,59,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6889,8131,4197,4035,5352,1167,841,2036,2367,1907
"sz",1,20141016,102521,10.1,9,363600,360,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6859,8141,4197,4035,5352,807,848,2036,2367,1907
"sz",1,20141016,102524,10.1,9,82816,82,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6859,8141,4197,4035,5352,796,848,2036,2367,1907
"sz",1,20141016,102527,10.09,9,170672,169,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6812,8180,4197,4035,5352,647,847,2017,2367,1907
"sz",1,20141016,102530,10.1,9,49488,49,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6872,8179,4197,4035,5352,598,852,2017,2367,1907
"sz",1,20141016,102533,10.1,2,55552,55,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6871,8179,4197,4035,5352,548,902,2017,2367,1907
"sz",1,20141016,102535,10.1,4,107904,107,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6887,8179,4197,4035,5352,499,902,2017,2367,1907
"sz",1,20141016,102538,10.1,2,1408,1,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6887,8179,4197,4035,5352,498,902,2017,2367,1907
"sz",1,20141016,102542,10.1,3,59584,59,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,6867,8140,4127,4055,5352,459,907,2017,2367,1907
"sz",1,20141016,102547,10.1,18,464032,460,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,558,6907,8170,4127,4055,897,2027,2367,1907,7525
"sz",1,20141016,102550,10.1,1,3888,4,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,564,6895,8171,4135,4055,897,2027,2367,1907,7525
